"","X1","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel","gameID","abID","orderID","typeres"
"31",1001,"SL",2020-10-25,87.8,1.48,6.27,"Clayton Kershaw",595281,477132,"single","hit_into_play_no_out",NA,NA,NA,NA,13,"Kevin Kiermaier singles on a soft ground ball to pitcher Clayton Kershaw.","W","L","L","TB","LAD","X","1","ground_ball",1,2,2020,-0.42,0.54,-1.05,1.93,NA,NA,NA,0,3,"Bot",127.33,190.54,NA,NA,605131,NA,"null",-5.22701236593929,-127.794695245173,-5.48736367490028,-3.54872024679692,26.7984648972529,-25.3337412900296,3.25,1.49,2,81.7,-80,87.7,2841,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.48,"0.214","0.193","0.90","1","1","0","2",24,5,"Slider",0,3,0,3,3,0,0,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",8,9,"SL,SW"
"32",1002,"FF",2020-10-25,91,1.14,6.18,"Clayton Kershaw",572287,477132,NA,"called_strike",NA,NA,NA,NA,3,"null","W","R","L","TB","LAD","S","null","null",0,0,2020,-0.18,1.71,0.39,3.3,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.50667617936459,-132.501911954538,-4.9783576354779,-1.77335682680143,30.0064833908099,-11.2191202545096,3.3,1.58,NA,NA,NA,91.1,2501,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.14,"null","null","null","null","null","null","null",25,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",9,1,"FF,CS"
"33",1003,"CU",2020-10-25,73.2,0.7,6.34,"Clayton Kershaw",572287,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",0,1,2020,-0.14,-1.32,-0.36,-0.98,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.89298385962035,-106.495923994014,-5.0626325863501,-0.723509263194288,20.1402554162727,-41.4549034046059,3.3,1.58,NA,NA,NA,72.9,2465,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,0.7,"null","null","null","null","null","null","null",25,2,"Curveball",0,3,0,3,3,0,0,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",9,1,"CU,B"
"34",1004,"SL",2020-10-25,86.4,1.3,6.16,"Clayton Kershaw",572287,477132,NA,"foul",NA,NA,NA,NA,4,"null","W","R","L","TB","LAD","S","null","null",1,1,2020,-0.41,0.71,-0.57,2.56,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.6385027484,-125.75919073946,-3.82370137111235,-3.58290529037984,25.3329965594394,-24.0218538697863,3.17,1.49,NA,NA,NA,86.7,2719,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.3,"null","null","null","null","null","null","null",25,3,"Slider",0,3,0,3,3,0,0,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",9,1,"SL,SW"
"35",1005,"SL",2020-10-25,88.2,1.13,6.34,"Clayton Kershaw",572287,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",1,2,2020,-0.49,0.55,-0.73,0.65,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.51645084635714,-128.117796245169,-8.79043411413159,-4.54599164662572,28.7763727297618,-24.3826696015237,3.25,1.56,NA,NA,NA,87.6,2745,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.13,"null","null","null","null","null","null","null",25,4,"Slider",0,3,0,3,3,0,0,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",9,1,"SL,B"
"36",1006,"FF",2020-10-25,91.6,1.13,6.19,"Clayton Kershaw",572287,477132,"strikeout","called_strike",NA,NA,NA,NA,5,"Mike Zunino called out on strikes.","W","R","L","TB","LAD","S","2","null",2,2,2020,-0.24,1.5,0.01,2.13,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.30830481416495,-133.188482294493,-7.64812792443054,-2.33834156466563,28.7035406169998,-12.8303676018214,3.23,1.57,NA,NA,NA,91.8,2424,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.13,"null","null","0.00","1","0","0","null",25,5,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",9,1,"FF,CS"
"37",1007,"FF",2020-10-25,91.7,1.33,6.18,"Clayton Kershaw",650490,477132,NA,"foul",NA,NA,NA,NA,2,"null","W","R","L","TB","LAD","S","null","null",0,0,2020,-0.14,1.57,0.04,3.23,NA,NA,595281,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.95764536364514,-133.46003368374,-4.99944512459437,-1.00068393732055,29.1993820272208,-12.5095094188135,3.36,1.61,201,73.1,58,91.7,2454,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.33,"null","null","null","null","null","null","null",26,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",0,"2020-10-25 LAD TB",10,2,"FF,SW"
"38",1008,"CU",2020-10-25,73.8,0.91,6.36,"Clayton Kershaw",650490,477132,NA,"blocked_ball",NA,NA,NA,NA,14,"null","W","R","L","TB","LAD","B","null","null",0,1,2020,-0.26,-1.41,0.26,0.33,NA,NA,595281,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.863800723776449,-107.424807559597,-2.44564785191615,-1.8140081784604,21.1569646293654,-42.7245551095475,3.28,1.56,NA,NA,NA,73.3,2554,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,0.91,"null","null","null","null","null","null","null",26,2,"Curveball",0,3,0,3,3,0,0,3,"Standard","Standard",0,"2020-10-25 LAD TB",10,2,"CU,B"
"39",1009,"FF",2020-10-25,91.5,1.21,6.15,"Clayton Kershaw",650490,477132,"triple","hit_into_play_score",NA,NA,NA,NA,4,"Yandy Diaz triples (1) on a line drive to right fielder Mookie Betts.   Kevin Kiermaier scores.","W","R","L","TB","LAD","X","9","line_drive",1,1,2020,-0.21,1.53,-0.4,2.43,NA,NA,595281,1,3,"Bot",218.22,109.51,NA,NA,605131,NA,"null",-3.67472066382749,-133.069965236422,-6.90465711943736,-1.67693270198746,29.2985816384006,-12.7327958780037,3.36,1.61,248,93,16,92.8,2502,7.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.21,"0.857","0.771","1.60","1","1","2","4",26,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",0,"2020-10-25 LAD TB",10,2,"FF,SW"
"40",1010,"SL",2020-10-25,88.6,1.35,6.16,"Clayton Kershaw",668227,477132,NA,"swinging_strike",NA,NA,NA,NA,9,"null","W","R","L","TB","LAD","S","null","null",0,0,2020,-0.3,0.63,0.68,1.85,650490,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.979034432021577,-128.93455181698,-5.77768781354026,-3.16200881201487,28.1529639727718,-24.109667618457,3.29,1.55,NA,NA,NA,88.5,2726,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.35,"null","null","null","null","null","null","null",27,1,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",0,"2020-10-25 LAD TB",11,3,"SL,SW"
"41",1011,"CU",2020-10-25,74.4,0.97,6.34,"Clayton Kershaw",668227,477132,NA,"swinging_strike",NA,NA,NA,NA,9,"null","W","R","L","TB","LAD","S","null","null",0,1,2020,-0.13,-1.39,0.83,1.73,650490,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.0607790853902338,-108.32938359121,0.316736443216524,-1.00191061363844,21.4949237861417,-43.3387079375352,3.29,1.55,NA,NA,NA,74.1,2437,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,0.97,"null","null","null","null","null","null","null",27,2,"Curveball",1,3,1,3,3,1,1,3,"Standard","Standard",0,"2020-10-25 LAD TB",11,3,"CU,SW"
"42",1012,"SL",2020-10-25,87.5,1.29,6.2,"Clayton Kershaw",668227,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",0,2,2020,-0.16,0.72,-0.8,0.18,650490,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.69388945759022,-127.047501837726,-9.80080439558966,-0.784194808236023,26.571078708028,-22.5068638311632,3.19,1.68,NA,NA,NA,87.2,2759,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.29,"null","null","null","null","null","null","null",27,3,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",0,"2020-10-25 LAD TB",11,3,"SL,B"
"43",1013,"CU",2020-10-25,73.7,0.93,6.37,"Clayton Kershaw",668227,477132,"single","hit_into_play_score",NA,NA,NA,NA,11,"Randy Arozarena singles on a ground ball to left fielder Joc Pederson.   Yandy Diaz scores.","W","R","L","TB","LAD","X","7","ground_ball",1,2,2020,-0.31,-1.36,-0.25,3.59,650490,NA,NA,1,3,"Bot",86.1,131.64,NA,NA,605131,NA,"null",-1.83617591377573,-107.198368274454,4.06614034409176,-2.03545685012258,20.5188897135695,-43.5637456076253,3.29,1.55,72,93.6,2,73.2,2507,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,0.93,"0.421","0.379","0.90","1","1","0","4",27,4,"Curveball",1,3,1,3,3,1,1,3,"Standard","Standard",0,"2020-10-25 LAD TB",11,3,"CU,SW"
"44",1014,"SL",2020-10-25,83.3,1.7,6.1,"Clayton Kershaw",664040,477132,NA,"called_strike",NA,NA,NA,NA,3,"null","W","L","L","TB","LAD","S","null","null",0,0,2020,-0.53,-0.12,0.68,3.17,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.29785077357619,-121.372950069231,-0.0928403746134907,-5.03958415321286,22.237021476006,-33.5685159433858,3.32,1.5,NA,NA,NA,83.3,2568,6.1,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.7,"null","null","null","null","null","null","null",28,1,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"SL,CS"
"45",1015,"FF",2020-10-25,92.7,1.42,6.15,"Clayton Kershaw",664040,477132,NA,"foul",NA,NA,NA,NA,3,"null","W","L","L","TB","LAD","S","null","null",0,1,2020,-0.29,1.48,0.54,3.02,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.61677617647042,-134.973314326988,-5.48059769943648,-3.21253718596028,29.276090495203,-13.10805767206,3.24,1.52,214,85.2,62,93.1,2521,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.42,"null","null","null","null","null","null","null",28,2,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"FF,SW"
"46",1016,"SL",2020-10-25,88.1,1.44,6.12,"Clayton Kershaw",664040,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","L","L","TB","LAD","B","null","null",0,2,2020,-0.49,0.62,-0.68,0.23,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.11635201047765,-127.946934948606,-9.46587157946403,-4.52450197996467,27.5960638438687,-23.5272406150161,3.31,1.51,NA,NA,NA,88.1,2738,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.44,"null","null","null","null","null","null","null",28,3,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"SL,B"
"47",1017,"SL",2020-10-25,87.2,1.44,6.17,"Clayton Kershaw",664040,477132,NA,"foul",NA,NA,NA,NA,8,"null","W","L","L","TB","LAD","S","null","null",1,2,2020,-0.15,0.58,0.06,1.81,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.9839500606082,-126.86963899353,-5.49801925252646,-1.03628026461614,26.459668422525,-25.0026109257365,3.24,1.52,43,80.4,1,86.9,2640,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.44,"null","null","null","null","null","null","null",28,4,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"SL,SW"
"48",1018,"FF",2020-10-25,91.4,1.37,6.21,"Clayton Kershaw",664040,477132,NA,"ball",NA,NA,NA,NA,12,"null","W","L","L","TB","LAD","B","null","null",1,2,2020,-0.3,1.4,0.81,4.05,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.770892624958426,-133.117584720124,-2.58524506706415,-3.45232872746503,29.0281470706365,-15.1668032478762,3.26,1.52,NA,NA,NA,91.7,2481,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.37,"null","null","null","null","null","null","null",28,5,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"FF,B"
"49",1019,"SL",2020-10-25,82.1,1.71,6.08,"Clayton Kershaw",664040,477132,NA,"foul",NA,NA,NA,NA,2,"null","W","L","L","TB","LAD","S","null","null",2,2,2020,-0.77,0.26,-0.03,2.98,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.44443615119598,-119.677135994642,-0.999553048473251,-6.98971713199917,22.6494467478875,-29.6744713195742,3.24,1.52,299,87,26,82.1,2606,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.71,"null","null","null","null","null","null","null",28,6,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"SL,SW"
"50",1020,"SL",2020-10-25,87.7,1.32,6.17,"Clayton Kershaw",664040,477132,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,13,"Brandon Lowe strikes out swinging, catcher Austin Barnes to second baseman Chris Taylor.  Brandon Lowe out at , catcher Austin Barnes.","W","L","L","TB","LAD","S","2","null",2,2,2020,-0.54,0.34,-0.5,0.15,NA,NA,668227,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.29571641991868,-127.564645489271,-9.17009737838813,-5.28557718376725,25.0998186507803,-26.7957078443873,3.24,1.52,NA,NA,NA,88,2714,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.32,"null","null","0.00","1","0","0","null",28,7,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",12,4,"SL,SW"
"51",1035,"FF",2020-10-25,90.4,1.55,6.16,"Clayton Kershaw",622534,477132,NA,"ball",NA,NA,NA,NA,12,"null","W","R","L","TB","LAD","B","null","null",0,0,2020,-0.1,1.63,0.84,3.95,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.54893737327091,-131.579499477664,-2.99991336851747,-0.864565979845114,29.1870085688202,-12.8922619032497,3.44,1.63,NA,NA,NA,90.2,2421,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.55,"null","null","null","null","null","null","null",32,1,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"FF,B"
"52",1036,"FF",2020-10-25,90.4,1.56,6.15,"Clayton Kershaw",622534,477132,NA,"called_strike",NA,NA,NA,NA,5,"null","W","R","L","TB","LAD","S","null","null",1,0,2020,-0.21,1.6,-0.03,2.26,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.50390153871751,-131.435109764401,-7.11103918746954,-1.6701073298939,28.2873121403149,-12.3749088849396,3.47,1.62,NA,NA,NA,90,2468,6.1,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.56,"null","null","null","null","null","null","null",32,2,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"FF,CS"
"53",1037,"CU",2020-10-25,73.9,1.14,6.34,"Clayton Kershaw",622534,477132,NA,"ball",NA,NA,NA,NA,14,"null","W","R","L","TB","LAD","B","null","null",1,1,2020,-0.23,-1.35,0.36,0.94,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.19080469853777,-107.547401227166,-1.332934649077,-1.542808499685,20.1191531831286,-42.5523769078764,3.42,1.65,NA,NA,NA,73.4,2571,6.1,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.14,"null","null","null","null","null","null","null",32,3,"Curveball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"CU,B"
"54",1038,"FF",2020-10-25,91.1,1.45,6.13,"Clayton Kershaw",622534,477132,NA,"ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",2,1,2020,-0.06,1.77,-0.12,1.32,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.81562859678209,-132.276679943509,-9.94665969444852,0.173687929286594,30.1092506809035,-9.39536747976968,3.44,1.73,NA,NA,NA,90.9,2615,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.45,"null","null","null","null","null","null","null",32,4,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"FF,B"
"55",1039,"SL",2020-10-25,87.2,1.46,6.13,"Clayton Kershaw",622534,477132,NA,"swinging_strike",NA,NA,NA,NA,14,"null","W","R","L","TB","LAD","S","null","null",3,1,2020,-0.28,0.74,0.05,0.94,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.82306631684066,-126.814218956285,-7.7939375304509,-2.46859029314776,26.5143566811008,-22.7959600585217,3.25,1.53,NA,NA,NA,87.1,2757,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.46,"null","null","null","null","null","null","null",32,5,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"SL,SW"
"56",1040,"SL",2020-10-25,87.9,1.44,6.12,"Clayton Kershaw",622534,477132,"walk","blocked_ball",NA,NA,NA,NA,14,"Manuel Margot walks.","W","R","L","TB","LAD","B","null","null",3,2,2020,-0.27,1.07,0.55,0.68,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.59928467245308,-127.758523367565,-9.28895099586776,-2.63918380732908,26.5605303399007,-18.7641589402933,3.4,1.63,NA,NA,NA,88.1,2755,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.44,"null","null","0.70","1","0","0","null",32,6,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",13,5,"SL,B"
"57",1041,"FF",2020-10-25,92.6,1.28,6.14,"Clayton Kershaw",592669,477132,NA,"called_strike",NA,NA,NA,NA,7,"null","W","R","L","TB","LAD","S","null","null",0,0,2020,0.02,1.77,-0.48,1.88,NA,NA,622534,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.55463451190831,-134.375270338969,-8.88034279675799,1.3078715469892,33.1271599078127,-8.94010335596118,3.5,1.65,NA,NA,NA,92.2,2651,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.28,"null","null","null","null","null","null","null",33,1,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"FF,CS"
"58",1042,"CU",2020-10-25,74,0.93,6.36,"Clayton Kershaw",592669,477132,NA,"called_strike",NA,NA,NA,NA,2,"null","W","R","L","TB","LAD","S","null","null",0,1,2020,-0.46,-1.39,-0.13,3.47,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.35580545138593,-107.49006213813,3.88754627704249,-3.24023387949792,21.5332956375381,-43.8605137387131,3.4,1.6,NA,NA,NA,73.2,2614,6.1,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,0.93,"null","null","null","null","null","null","null",33,2,"Curveball",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"CU,CS"
"59",1043,"FF",2020-10-25,91.2,1.2,6.18,"Clayton Kershaw",592669,477132,NA,"ball",NA,NA,NA,NA,14,"null","W","R","L","TB","LAD","B","null","null",0,2,2020,-0.28,1.69,0.88,1.11,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.192029235748838,-132.351844242153,-10.4045772032273,-3.21940513643241,30.8318317245975,-10.2238062670279,3.4,1.72,NA,NA,NA,90.8,2589,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.2,"null","null","null","null","null","null","null",33,3,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"FF,B"
"60",1044,"SL",2020-10-25,88.2,1.16,6.19,"Clayton Kershaw",592669,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",1,2,2020,-0.06,0.82,-0.58,-0.51,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.11282052022843,-127.882160670515,-11.8555469856943,0.182939937331863,27.4555988078465,-20.8010972625033,3.41,1.65,NA,NA,NA,88,2678,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.16,"null","null","null","null","null","null","null",33,4,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"SL,B"
"61",1045,"SL",2020-10-25,88.1,1.22,6.22,"Clayton Kershaw",592669,477132,NA,"blocked_ball",NA,NA,NA,NA,13,"null","W","R","L","TB","LAD","B","null","null",2,2,2020,-0.36,0.66,-0.7,0.44,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.88804313380762,-128.053031287934,-9.30815897288711,-3.22082743394556,25.7248777755748,-23.1684031140152,3.45,1.65,NA,NA,NA,88,2759,6.2,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.22,"null","null","null","null","null","null","null",33,5,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"SL,B"
"62",1046,"SL",2020-10-25,87.3,1.16,6.18,"Clayton Kershaw",592669,477132,NA,"foul",NA,NA,NA,NA,7,"null","W","R","L","TB","LAD","S","null","null",3,2,2020,-0.33,0.69,-0.51,1.98,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.37146578680622,-127.126323656919,-5.40567792144978,-2.83533245466109,26.131900116873,-23.7768548013185,3.38,1.57,292,110.3,14,87.5,2786,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.16,"null","null","null","null","null","null","null",33,6,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"SL,SW"
"63",1047,"SL",2020-10-25,86.9,1.28,6.23,"Clayton Kershaw",592669,477132,"walk","ball",NA,NA,NA,NA,13,"Hunter Renfroe walks.","W","R","L","TB","LAD","B","null","null",3,2,2020,-0.46,0.54,-0.67,0.81,622534,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.7353007014802,-126.399680517109,-7.90598348211567,-4.20162906639079,25.9671699362024,-24.9571248340068,3.44,1.67,NA,NA,NA,86.9,2800,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.28,"null","null","0.70","1","0","0","null",33,7,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Strategic",0,"2020-10-25 LAD TB",14,6,"SL,B"
"64",1048,"FF",2020-10-25,91.8,1.5,6.17,"Clayton Kershaw",621563,477132,NA,"ball",NA,NA,NA,NA,14,"null","W","L","L","TB","LAD","B","null","null",0,0,2020,-0.25,1.76,0.87,2.27,622534,NA,592669,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.03687883853997,-133.492272160985,-7.81778075936235,-2.76926252081951,30.1817490133927,-9.62295141341347,3.16,1.5,NA,NA,NA,91.8,2633,6.4,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.5,"null","null","null","null","null","null","null",34,1,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",15,7,"FF,B"
"65",1049,"FF",2020-10-25,92,1.49,6.16,"Clayton Kershaw",621563,477132,"field_out","hit_into_play",NA,NA,NA,NA,12,"Joey Wendle pops out to shortstop Corey Seager.","W","L","L","TB","LAD","X","6","popup",1,0,2020,0.17,1.65,0.83,2.45,622534,NA,592669,0,4,"Bot",115.52,130.29,NA,NA,605131,NA,"null",-2.04122208295753,-133.802581528617,-7.16231016612986,2.5126840498799,29.1734302038789,-11.0182039081775,3.05,1.46,188,70,54,92.3,2517,6.5,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.49,"0.071","0.064","0.00","1","0","0","3",34,2,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",15,7,"FF,SW"
"66",1050,"SL",2020-10-25,88.6,1.24,6.22,"Clayton Kershaw",642715,477132,NA,"foul",NA,NA,NA,NA,5,"null","W","R","L","TB","LAD","S","null","null",0,0,2020,-0.34,0.99,-0.27,2.27,622534,NA,592669,1,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.96731294221308,-129.029937712201,-5.64521061913059,-3.23140933613441,26.8439925231316,-20.1732118040246,3.5,1.69,63,98,2,88.4,2644,6.1,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.24,"null","null","null","null","null","null","null",35,1,"Slider",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",16,8,"SL,SW"
"67",1051,"FF",2020-10-25,91,1.32,6.19,"Clayton Kershaw",642715,477132,NA,"called_strike",NA,NA,NA,NA,7,"null","W","R","L","TB","LAD","S","null","null",0,1,2020,-0.27,1.7,-0.79,2.07,622534,NA,592669,1,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.7169724181951,-132.327222430248,-8.06718243400479,-2.17200943605375,28.7894612966125,-10.6217741389189,3.55,1.75,NA,NA,NA,90.9,2570,6.3,635887,477132,605131,571970,621035,457759,608369,592626,641355,605141,1.32,"null","null","null","null","null","null","null",35,2,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Infield shift","Standard",0,"2020-10-25 LAD TB",16,8,"FF,CS"
